run_name,model,phase,params.classes,params.val_rows,params.train_rows,params.used_SMOTE,params.n_features,params.test_rows,params.clf__max_iter,params.clf__penalty,params.clf__solver,params.clf__multi_class,params.clf__C,params.best_clf__min_samples_leaf,params.best_clf__n_estimators,model,phase,params.best_clf__max_depth,params.best_clf__class_weight,params.best_clf__max_features,params.best_clf__C,params.best_clf__solver,params.best_clf__penalty,params.clf__max_depth,params.clf__min_samples_leaf,params.clf__n_estimators,params.clf__max_features,params.clf__min_samples_split,params.clf__colsample_bytree,params.clf__learning_rate,params.clf__subsample,params.best_clf__subsample,params.best_clf__reg_lambda,params.best_clf__colsample_bytree,params.best_clf__learning_rate,params.best_clf__criterion,params.best_clf__min_samples_split,params.clf__criterion,params.grid_model,params.scoring,params.demo,metrics.train_accuracy,metrics.train_f1_macro,metrics.test_f1_macro,metrics.val_f1_macro,metrics.val_f1_weighted,metrics.val_accuracy,metrics.test_f1_weighted,metrics.test_accuracy,metrics.train_f1_weighted,metrics.val_mean_AUC,metrics.val_mean_AP,metrics.test_mean_AP,metrics.train_mean_AP,metrics.test_mean_AUC,metrics.train_mean_AUC,metrics.best_cv_f1_macro,metrics.accuracy
XGBoost,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6071341314439287,0.6069879435578952,0.3743787603841993,0.4093990332792597,0.4547714852330465,0.4568436258577104,0.4411707241232743,0.4924023154848046,0.6069879435578951,,,,,,,,
XGBoost,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6071341314439287,0.6069879435578952,0.3743787603841993,0.4093990332792597,0.4547714852330465,0.4568436258577104,0.4411707241232743,0.4924023154848046,0.6069879435578951,,,,,,,,
XGBoost,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6071341314439287,0.6069879435578952,0.3743787603841993,0.4093990332792597,0.4547714852330465,0.4568436258577104,0.4411707241232743,0.4924023154848046,0.6069879435578951,,,,,,,,
XGBoost-tuned_retrain-20250816-114822,XGBoost,tuned_retrain,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,tuned_retrain,5,,,,,,,,,,,,,,0.8,1.0,0.8,0.1,,,,,,,0.6426112759643917,0.6414665404983647,0.3720055776170847,0.6900214080884309,0.6923397661781641,0.6948356807511737,0.3808807375694428,0.37988422575976843,0.642176642440402,0.8695025090736356,0.790979348774005,0.3807200283959296,0.712851662682595,0.5541615404398291,0.8210319918820531,,
XGBoost-tuned_retrain-20250816-103155,XGBoost,tuned_retrain,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,tuned_retrain,5,,,,,,,,,,,,,,0.8,1.0,0.8,0.1,,,,,,,0.6426112759643917,0.6414665404983647,0.3720055776170847,0.6900214080884309,0.6923397661781641,0.6948356807511737,0.3808807375694428,0.37988422575976843,0.642176642440402,0.8695025090736356,0.790979348774005,0.3807200283959296,0.712851662682595,0.5541615404398291,0.8210319918820531,,
XGBoost-baseline-20250816-101556,XGBoost,tuned_retrain,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,tuned_retrain,5,,,,,,,,,,,,,,0.8,1.0,0.8,0.1,,,,,,,0.6426112759643917,0.6414665404983647,0.3720055776170847,0.6900214080884309,0.6923397661781641,0.6948356807511737,0.3808807375694428,0.37988422575976843,0.642176642440402,0.8695025090736356,0.790979348774005,0.3807200283959296,0.712851662682595,0.5541615404398291,0.8210319918820531,,
XGBoost-baseline-20250816-100927,XGBoost,tuned_retrain,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,tuned_retrain,5,,,,,,,,,,,,,,0.8,1.0,0.8,0.1,,,,,,,0.6426112759643917,0.6414665404983647,0.3720055776170847,0.6900214080884309,0.6923397661781641,0.6948356807511737,0.3808807375694428,0.37988422575976843,0.642176642440402,0.8695025090736356,0.790979348774005,0.3807200283959296,0.712851662682595,0.5541615404398291,0.8210319918820531,,
XGBoost-baseline-20250816-095043,XGBoost,tuned_retrain,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,tuned_retrain,5,,,,,,,,,,,,,,0.8,1.0,0.8,0.1,,,,,,,0.6426112759643917,0.6414665404983647,0.3720055776170847,0.6900214080884309,0.6923397661781641,0.6948356807511737,0.3808807375694428,0.37988422575976843,0.642176642440402,0.8695025090736356,0.790979348774005,0.3807200283959296,0.712851662682595,0.5541615404398291,0.8210319918820531,,
Decision Tree-baseline-20250816-091107,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,1,,Decision Tree,tuned_retrain,None,balanced,,,,,,,,,,,,,,,,,gini,2,,,,,1.0,1.0,0.3636080359491323,1.0,1.0,1.0,0.3638534536249836,0.374095513748191,1.0,1.0,1.0,0.3512450681216855,1.0,0.5343733119032875,1.0,,
Decision Tree-baseline-20250816-060243,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,1,,Decision Tree,tuned_retrain,None,balanced,,,,,,,,,,,,,,,,,gini,2,,,,,1.0,1.0,0.3636080359491323,1.0,1.0,1.0,0.3638534536249836,0.374095513748191,1.0,1.0,1.0,0.3512450681216855,1.0,0.5343733119032875,1.0,,
DecisionTree-GRID-BEST,,,,,,,,,,,,,,,,,,,,,,,,None,5,,,2,,,,,,,,,,gini,,,,,,0.3614141280364444,0.3539250156139461,0.3812986328260184,0.3705308775731311,0.3921679671322208,0.38096960926193923,,,,,,,,,
DecisionTree-GRID-BEST,,,,,,,,,,,,,,,,,,,,,,,,None,5,,,2,,,,,,,,,,gini,,,,,,0.3614141280364444,0.3539250156139461,0.3812986328260184,0.3705308775731311,0.3921679671322208,0.38096960926193923,,,,,,,,,
DecisionTree-GRID-BEST,,,,,,,,,,,,,,,,,,,,,,,,None,5,,,2,,,,,,,,,,gini,,,,,,0.3614141280364444,0.3539250156139461,0.3812986328260184,0.3705308775731311,0.3921679671322208,0.38096960926193923,,,,,,,,,
DecisionTree-GRID-BEST,,,,,,,,,,,,,,,,,,,,,,,,None,5,,,2,,,,,,,,,,gini,,,,,,0.3614141280364444,0.3539250156139461,0.3812986328260184,0.3705308775731311,0.3921679671322208,0.38096960926193923,,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"Down,Sideways,Up",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
DecisionTree,,,"Down,Sideways,Up",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.34587800848987316,0.3542041494542345,0.37871631076395434,0.36836403033586135,0.38102148472390185,0.3719247467438495,1.0,,,,,,,,
XGBoost-baseline-20250816-114625,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9582195845697329,0.9581742041759368,0.33588090483354915,0.3833277148390087,0.385287293401996,0.38389310220296136,0.32871372639995206,0.36939218523878437,0.9582253183465312,0.562823626573894,0.3848850692613753,0.3976690695327574,0.9918337900833567,0.5741055623091659,0.9955641100364122,,
XGBoost-baseline-20250816-103005,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9582195845697329,0.9581742041759368,0.33588090483354915,0.3833277148390087,0.385287293401996,0.38389310220296136,0.32871372639995206,0.36939218523878437,0.9582253183465312,0.562823626573894,0.3848850692613753,0.3976690695327574,0.9918337900833567,0.5741055623091659,0.9955641100364122,,
XGBoost-baseline-20250816-101408,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9582195845697329,0.9581742041759368,0.33588090483354915,0.3833277148390087,0.385287293401996,0.38389310220296136,0.32871372639995206,0.36939218523878437,0.9582253183465312,0.562823626573894,0.3848850692613753,0.3976690695327574,0.9918337900833567,0.5741055623091659,0.9955641100364122,,
XGBoost-baseline-20250816-100721,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9582195845697329,0.9581742041759368,0.33588090483354915,0.3833277148390087,0.385287293401996,0.38389310220296136,0.32871372639995206,0.36939218523878437,0.9582253183465312,0.562823626573894,0.3848850692613753,0.3976690695327574,0.9918337900833567,0.5741055623091659,0.9955641100364122,,
XGBoost-baseline-20250816-094854,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9582195845697329,0.9581742041759368,0.33588090483354915,0.3833277148390087,0.385287293401996,0.38389310220296136,0.32871372639995206,0.36939218523878437,0.9582253183465312,0.562823626573894,0.3848850692613753,0.3976690695327574,0.9918337900833567,0.5741055623091659,0.9955641100364122,,
XGBoost-baseline-20250816-093916,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9582195845697329,0.9581742041759368,0.33588090483354915,0.3833277148390087,0.385287293401996,0.38389310220296136,0.32871372639995206,0.36939218523878437,0.9582253183465312,0.562823626573894,0.3848850692613753,0.3976690695327574,0.9918337900833567,0.5741055623091659,0.9955641100364122,,
XGBoost-baseline-20250816-090934,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-080729,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-075104,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-074758,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-064648,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-062958,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-062830,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-054120,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
XGBoost-baseline-20250816-041310,XGBoost,baseline,"Down,Sideway,Up",2769,8425,,13,2764,,,,,,,,XGBoost,baseline,,,,,,,,,,,,,,,,,,,,,,,,,0.9029080118694363,0.9026730464899629,0.33541547195741445,0.3899789856583717,0.38997779650082676,0.39003250270855905,0.3274565246104256,0.3748191027496382,0.9029256801029429,0.5691766113551341,0.3899041054790953,0.4021393061697098,0.9654744935235984,0.5801855156025475,0.9803711042299336,,
RandomForest,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"0,1,2",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"Down,Sideways,Up",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
RandomForest,,,"Down,Sideways,Up",2769,12279,True,17,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.33383539428789805,0.37994151279834965,0.4053673679488729,0.39544962080173346,0.3942202100221145,0.4363241678726483,1.0,,,,,,,,
Decision Tree-baseline-20250816-081002,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,20,,Decision Tree,tuned_retrain,6,None,,,,,,,,,,,,,,,,,entropy,2,,,,,0.4166172106824926,0.3856150526516289,0.31613956619624733,0.3921789080656078,0.40504157905759425,0.4644275911881546,0.3155359647125145,0.31657018813314036,0.3888955232903314,0.6399486414659912,0.4517610604260527,0.35137715529940367,0.41169468732482256,0.5238292128886232,0.5966126340671081,,
Decision Tree-baseline-20250816-054826,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,20,,Decision Tree,tuned_retrain,6,None,,,,,,,,,,,,,,,,,entropy,2,,,,,0.4166172106824926,0.3856150526516289,0.31613956619624733,0.3921789080656078,0.40504157905759425,0.4644275911881546,0.3155359647125145,0.31657018813314036,0.3888955232903314,0.6399486414659912,0.4517610604260527,0.35137715529940367,0.41169468732482256,0.5238292128886232,0.5966126340671081,,
Random Forest-baseline-20250816-114609,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-102949,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-101353,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-100706,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-094839,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-093900,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-090918,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-080712,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-075048,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-074743,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-064631,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-062942,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-062814,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-054104,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Random Forest-baseline-20250816-041254,Random Forest,baseline,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,,,Random Forest,baseline,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2948110258596192,0.3383513560473094,0.33489521979971554,0.3643914770675334,0.2831038452000696,0.361794500723589,1.0,0.5658307135166702,0.3884868020743218,0.38587835807363374,1.0,0.5656980680356719,1.0,,
Decision Tree-tuned_retrain-20250816-114702,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,1,,Decision Tree,tuned_retrain,5,balanced,,,,,,,,,,,,,,,,,gini,2,,,,,0.4104451038575668,0.4005504663057136,0.2942131456082379,0.4416108046182112,0.44191469474607403,0.4452871072589382,0.28645417344516594,0.3422575976845152,0.4011497227020841,0.6396404535649002,0.45114636216704773,0.3603379344247826,0.4023774873527228,0.5368726115088346,0.5873026497372882,,
Decision Tree-tuned_retrain-20250816-103037,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,1,,Decision Tree,tuned_retrain,5,balanced,,,,,,,,,,,,,,,,,gini,2,,,,,0.4104451038575668,0.4005504663057136,0.2942131456082379,0.4416108046182112,0.44191469474607403,0.4452871072589382,0.28645417344516594,0.3422575976845152,0.4011497227020841,0.6396404535649002,0.45114636216704773,0.3603379344247826,0.4023774873527228,0.5368726115088346,0.5873026497372882,,
Decision Tree-baseline-20250816-101437,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,1,,Decision Tree,tuned_retrain,5,balanced,,,,,,,,,,,,,,,,,gini,2,,,,,0.4104451038575668,0.4005504663057136,0.2942131456082379,0.4416108046182112,0.44191469474607403,0.4452871072589382,0.28645417344516594,0.3422575976845152,0.4011497227020841,0.6396404535649002,0.45114636216704773,0.3603379344247826,0.4023774873527228,0.5368726115088346,0.5873026497372882,,
Decision Tree-baseline-20250816-100806,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,1,,Decision Tree,tuned_retrain,5,balanced,,,,,,,,,,,,,,,,,gini,2,,,,,0.4104451038575668,0.4005504663057136,0.2942131456082379,0.4416108046182112,0.44191469474607403,0.4452871072589382,0.28645417344516594,0.3422575976845152,0.4011497227020841,0.6396404535649002,0.45114636216704773,0.3603379344247826,0.4023774873527228,0.5368726115088346,0.5873026497372882,,
Decision Tree-baseline-20250816-094925,Decision Tree,tuned_retrain,"Down,Sideway,Up",2769,8425,,16,2764,,,,,,1,,Decision Tree,tuned_retrain,5,balanced,,,,,,,,,,,,,,,,,gini,2,,,,,0.4104451038575668,0.4005504663057136,0.2942131456082379,0.4416108046182112,0.44191469474607403,0.4452871072589382,0.28645417344516594,0.3422575976845152,0.4011497227020841,0.6396404535649002,0.45114636216704773,0.3603379344247826,0.4023774873527228,0.5368726115088346,0.5873026497372882,,
