run_id,run_name,start_time,end_time,status,model,phase,params.best_clf__min_samples_split,params.eval_splits,params.test_rows,params.best_clf__min_samples_leaf,params.train_rows,params.best_clf__max_depth,params.best_clf__criterion,params.phase,params.n_features,params.fit_on,params.val_rows,params.model,params.classes,params.best_clf__subsample,params.best_clf__min_child_weight,params.best_clf__colsample_bytree,params.best_clf__reg_alpha,params.best_clf__reg_lambda,params.best_clf__learning_rate,params.best_clf__n_estimators,params.best_clf__max_features,params.best_clf__solver,params.best_clf__C,params.best_clf__penalty,params.best_clf__multi_class,params.used_SMOTE,params.clf__max_iter,params.clf__penalty,params.clf__C,params.clf__multi_class,params.clf__solver,params.best_clf__class_weight,params.clf__max_depth,params.clf__min_samples_split,params.clf__min_samples_leaf,params.clf__max_features,params.clf__n_estimators,params.clf__colsample_bytree,params.clf__learning_rate,params.clf__subsample,params.clf__criterion,metrics.test_precision_macro,metrics.test_precision_weighted,metrics.test_mean_AP,metrics.test_mean_AUC,metrics.test_f1_weighted,metrics.test_f1_macro,metrics.test_accuracy,metrics.test_recall_weighted,metrics.test_recall_macro,metrics.train_f1_weighted,metrics.train_f1_macro,metrics.val_accuracy,metrics.val_f1_macro,metrics.val_f1_weighted,metrics.train_accuracy,metrics.train_precision_weighted,metrics.val_precision_macro,metrics.val_mean_AUC,metrics.train_mean_AUC,metrics.val_recall_macro,metrics.train_recall_weighted,metrics.train_mean_AP,metrics.train_recall_macro,metrics.train_precision_macro,metrics.val_precision_weighted,metrics.val_recall_weighted,metrics.val_mean_AP,tags.eval_splits,tags.mlflow.source.type,run_name,tags.mlflow.user,phase,tags.fit_on,model,tags.mlflow.source.name,tags.task,tags.data_source,tags.period
443a2a6463e2442199bd8eef4863db80,20250827-051000-final-20250827-050938-final-rf,2025-08-27 05:10:00.332000+00:00,2025-08-27 05:10:21.952000+00:00,FINISHED,20250827-050938-final-rf,final,2,test,621,5,10340,12,,final,11,train+val,503,20250827-050938-final-rf,"Down,Sideway,Up",,,,,,,200,sqrt,,,,,,,,,,,,,,,,,,,,,0.4018910678812613,0.40925004851162833,0.3965998615935915,0.572228534680204,0.4001165369581221,0.39856121549973583,0.4025764895330113,0.4025764895330113,0.4064474766977521,,,,,,,,,,,,,,,,,,,test,LOCAL,20250827-051000-final-20250827-050938-final-rf,root,final,train+val,20250827-050938-final-rf,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
667f17fb13ae4b869e4138ab892030a7,20250827-062122-final-20250827-062100-final-rf,2025-08-27 06:21:22.849000+00:00,2025-08-27 06:21:46.736000+00:00,FINISHED,20250827-062100-final-rf,final,2,test,621,5,12833,12,,final,11,train+val,503,20250827-062100-final-rf,"Down,Sideway,Up",,,,,,,200,sqrt,,,,,,,,,,,,,,,,,,,,,0.40344676709110733,0.41167848449164657,0.40345646193259044,0.5714025463588812,0.39896651179338555,0.39749325161657145,0.40096618357487923,0.40096618357487923,0.40586765927999036,,,,,,,,,,,,,,,,,,,test,LOCAL,20250827-062122-final-20250827-062100-final-rf,root,final,train+val,20250827-062100-final-rf,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
12246b4acb604cd498678978753be555,XGBoost-tuned_retrain-20250824-020844,2025-08-24 02:08:44.458000+00:00,2025-08-24 02:08:59.776000+00:00,FINISHED,XGBoost,tuned_retrain,,,2763,,8425,6,,tuned_retrain,10,,2769,XGBoost,"Down,Sideway,Up",0.8,1,1.0,0.1,2.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.4007584643760577,0.5780634433365162,0.4077279239306526,0.39748434960877255,0.4086138255519363,,,0.5693711105597209,0.5678162534155239,0.6240520043336945,0.6123409874811917,0.6160859319386779,0.5741246290801187,,,0.8170691805993101,0.7640302423974418,,,0.6323117175675484,,,,,0.7120529527551179,,LOCAL,XGBoost-tuned_retrain-20250824-020844,root,tuned_retrain,,XGBoost,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
80059c66f2ed4f8098e6bb330209f577,XGBoost-tuned_retrain-20250823-194146,2025-08-23 19:41:46.091000+00:00,2025-08-23 19:42:01.062000+00:00,FINISHED,XGBoost,tuned_retrain,,,2763,,8425,6,,tuned_retrain,10,,2769,XGBoost,"Down,Sideway,Up",0.8,1,1.0,0.1,2.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.4007584643760577,0.5780634433365162,0.4077279239306526,0.39748434960877255,0.4086138255519363,,,0.5693711105597209,0.5678162534155239,0.6240520043336945,0.6123409874811917,0.6160859319386779,0.5741246290801187,,,0.8170691805993101,0.7640302423974418,,,0.6323117175675484,,,,,0.7120529527551179,,LOCAL,XGBoost-tuned_retrain-20250823-194146,root,tuned_retrain,,XGBoost,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
d95e7785a8614e00b837dc4c8a625410,20250828-162735-final-20250828-162720-final-tree,2025-08-28 16:27:35.476000+00:00,2025-08-28 16:27:50.614000+00:00,FINISHED,20250828-162720-final-tree,final,0.02,test,1124,0.005,10315,7,gini,final,11,train+val,2517,20250828-162720-final-tree,"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41623433997393294,0.41687700299230007,0.39244084965484705,0.586147681931089,0.40379310588428985,0.39665396076581727,0.4261565836298932,0.4261565836298932,0.4126296847948838,,,,,,,,,,,,,,,,,,,test,LOCAL,20250828-162735-final-20250828-162720-final-tree,root,final,train+val,20250828-162720-final-tree,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
33d7480ea60240e389e7552508ed90ef,XGBoost-tuned_retrain-20250824-074820,2025-08-24 07:48:20.909000+00:00,2025-08-24 07:48:38.170000+00:00,FINISHED,XGBoost,tuned_retrain,,,2763,,8406,4,,tuned_retrain,12,,2769,XGBoost,"Down,Sideway,Up",1.0,1,1.0,0.1,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,0.41127938036732115,0.4198198366889678,0.4078853296605119,0.5990097470574208,0.4065944372825807,0.3950473051014994,0.4158523344191097,0.4158523344191097,0.40079023793245533,0.4393222668975521,0.4366917520260425,0.5095702419646082,0.4698944933042224,0.47819597944975173,0.46157506542945514,0.4872027829036935,0.5792616130923045,0.7065471954292263,0.6550423812733926,0.49262360033461494,0.46157506542945514,0.4897682534885955,0.4558556823213816,0.48888313048983995,0.5712682288002057,0.5095702419646082,0.5648481269106229,,LOCAL,XGBoost-tuned_retrain-20250824-074820,root,tuned_retrain,,XGBoost,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
22360073f7a04b54a822e7821a1d9cd4,XGBoost-tuned_retrain-20250824-035242,2025-08-24 03:52:42.654000+00:00,2025-08-24 03:52:59.053000+00:00,FINISHED,XGBoost,tuned_retrain,,,2763,,8406,4,,tuned_retrain,12,,2769,XGBoost,"Down,Sideway,Up",1.0,1,1.0,0.1,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,0.41127938036732115,0.4198198366889678,0.4078853296605119,0.5990097470574208,0.4065944372825807,0.3950473051014994,0.4158523344191097,0.4158523344191097,0.40079023793245533,0.4393222668975521,0.4366917520260425,0.5095702419646082,0.4698944933042224,0.47819597944975173,0.46157506542945514,0.4872027829036935,0.5792616130923045,0.7065471954292263,0.6550423812733926,0.49262360033461494,0.46157506542945514,0.4897682534885955,0.4558556823213816,0.48888313048983995,0.5712682288002057,0.5095702419646082,0.5648481269106229,,LOCAL,XGBoost-tuned_retrain-20250824-035242,root,tuned_retrain,,XGBoost,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
d4ce3e7aec4c48df9a264d22bc4fd23f,20250827-043412-final-20250827-043412-final-linear,2025-08-27 04:34:12.085000+00:00,2025-08-27 04:34:24.015000+00:00,FINISHED,20250827-043412-final-linear,final,,test,2635,,9057,,,final,9,train+val,2265,20250827-043412-final-linear,"Down,Sideway,Up",,,,,,,,,saga,10,l2,,,,,,,,,,,,,,,,,,0.42903436723149074,0.43664259906901987,0.41534532124100615,0.6052950101741748,0.3923821877321853,0.39437724430160087,0.4129032258064516,0.4129032258064516,0.42344021382891356,,,,,,,,,,,,,,,,,,,test,LOCAL,20250827-043412-final-20250827-043412-final-linear,root,final,train+val,20250827-043412-final-linear,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
bfe5f91cf57b4cdfa4e6b898ea79f42c,20250827-063713-final-20250827-063648-final-rf,2025-08-27 06:37:13.663000+00:00,2025-08-27 06:37:37.060000+00:00,FINISHED,20250827-063648-final-rf,final,2,test,1124,5,10316,12,,final,11,train+val,2517,20250827-063648-final-rf,"Down,Sideway,Up",,,,,,,200,sqrt,,,,,,,,,,,,,,,,,,,,,0.4205371115582383,0.41985438729649543,0.3972342895773006,0.5885386633511929,0.3999132172797653,0.3921942721942722,0.4234875444839858,0.4234875444839858,0.4065797170794199,,,,,,,,,,,,,,,,,,,test,LOCAL,20250827-063713-final-20250827-063648-final-rf,root,final,train+val,20250827-063648-final-rf,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
f4a9e0dd5f2e4a07a3427acc2d22e656,Logistic (linear)-tuned_retrain-20250820-114519,2025-08-20 11:45:19.195000+00:00,2025-08-20 11:45:31.599000+00:00,FINISHED,Logistic (linear),tuned_retrain,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,3.0,l2,,,,,,,,None,,,,,,,,,,,,0.42787654073022274,0.6185510518974765,0.40769415507525736,0.3897186085542618,0.4392185238784371,,,0.3165959603707693,0.3117986334029734,0.4225352112676056,0.34629723518612404,0.3582145240987181,0.38124629080118694,,,0.6013969355916612,0.5702133231466274,,,0.3928421854771029,,,,,0.4187420493737129,,LOCAL,Logistic (linear)-tuned_retrain-20250820-114519,root,tuned_retrain,,Logistic (linear),/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
7d50794f69004db0a4bf146c76d71e0d,Logistic (linear)-baseline-20250816-080751,2025-08-16 08:07:51.912000+00:00,2025-08-16 08:08:05.191000+00:00,FINISHED,,,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,3.0,l2,,,,,,,,None,,,,,,,,,,,,0.42787654073022274,0.6185510518974765,0.40769415507525736,0.3897186085542618,0.4392185238784371,,,0.3165959603707693,0.3117986334029734,0.4225352112676056,0.34629723518612404,0.3582145240987181,0.38124629080118694,,,0.6013969355916612,0.5702133231466274,,,0.3928421854771029,,,,,0.4187420493737129,,LOCAL,Logistic (linear)-baseline-20250816-080751,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
f84bf02ea8e64d1081ad3b903e2a8a8e,Logistic (linear)-baseline-20250816-054647,2025-08-16 05:46:47.953000+00:00,2025-08-16 05:46:57.445000+00:00,FINISHED,,,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,3.0,l2,,,,,,,,None,,,,,,,,,,,,0.42787654073022274,0.6185510518974765,0.40769415507525736,0.3897186085542618,0.4392185238784371,,,0.3165959603707693,0.3117986334029734,0.4225352112676056,0.34629723518612404,0.3582145240987181,0.38124629080118694,,,0.6013969355916612,0.5702133231466274,,,0.3928421854771029,,,,,0.4187420493737129,,LOCAL,Logistic (linear)-baseline-20250816-054647,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
802bb08390774477ae5693d21ca1c03f,20250828-161738-final-20250828-161707-final-rf,2025-08-28 16:17:38.883000+00:00,2025-08-28 16:18:05.540000+00:00,FINISHED,20250828-161707-final-rf,final,2,test,3139,5,7800,12,,final,11,train+val,3017,20250828-161707-final-rf,"Down,Sideway,Up",,,,,,,200,sqrt,,,,,,,,,,,,,,,,,,,,,0.42469244733024264,0.43437225262647366,0.4127898159509666,0.6023848935469539,0.38878358869020296,0.3895136172830241,0.3889773813316343,0.3889773813316343,0.40243066805507693,,,,,,,,,,,,,,,,,,,test,LOCAL,20250828-161738-final-20250828-161707-final-rf,root,final,train+val,20250828-161707-final-rf,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
8ad3f52c94f74ff1b877c54732fcbd6c,Logistic (linear)-baseline-20250821-120845,2025-08-21 12:08:46.746000+00:00,2025-08-21 12:09:14.156000+00:00,FINISHED,Logistic (linear),baseline,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250821-120845,root,baseline,,Logistic (linear),/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
c89a96515f4f40d68fbb55066a74eccd,Logistic (linear)-baseline-20250820-154041,2025-08-20 15:40:41.132000+00:00,2025-08-20 15:40:51.640000+00:00,FINISHED,Logistic (linear),baseline,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250820-154041,root,baseline,,Logistic (linear),/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
d9296e90b0134fb88782952beea5ea09,Logistic (linear)-baseline-20250820-153327,2025-08-20 15:33:27.878000+00:00,2025-08-20 15:33:41.224000+00:00,FINISHED,Logistic (linear),baseline,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250820-153327,root,baseline,,Logistic (linear),/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
04b4aa80278c4f978c70ec87310a9b8e,Logistic (linear)-baseline-20250820-114409,2025-08-20 11:44:09.286000+00:00,2025-08-20 11:44:24.616000+00:00,FINISHED,Logistic (linear),baseline,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250820-114409,root,baseline,,Logistic (linear),/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
014f1e492d624640a5d2339ba1d525f5,Logistic (linear)-baseline-20250816-114548,2025-08-16 11:45:48.092000+00:00,2025-08-16 11:45:59.326000+00:00,FINISHED,Logistic (linear),baseline,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-114548,root,baseline,,Logistic (linear),/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
b322711e23dc41e0ad45e723bd3fbddd,Logistic (linear)-baseline-20250816-102929,2025-08-16 10:29:29.396000+00:00,2025-08-16 10:29:39.360000+00:00,FINISHED,Logistic (linear),baseline,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-102929,root,baseline,,Logistic (linear),/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
6dca1613c9384b7a913f2f52c6f8e8c2,Logistic (linear)-baseline-20250816-101333,2025-08-16 10:13:33.608000+00:00,2025-08-16 10:13:42.988000+00:00,FINISHED,Logistic (linear),baseline,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-101333,root,baseline,,Logistic (linear),/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
ea7fddb8693f4a5492f0962516f20ec1,Logistic (linear)-baseline-20250816-100641,2025-08-16 10:06:41.072000+00:00,2025-08-16 10:06:55.365000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-100641,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
b40f85766f5147a4af84c280276bbe40,Logistic (linear)-baseline-20250816-094821,2025-08-16 09:48:21.059000+00:00,2025-08-16 09:48:29.628000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-094821,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
31cd570792bf42ef8d2eeae6b9ca32cd,Logistic (linear)-baseline-20250816-093839,2025-08-16 09:38:39.470000+00:00,2025-08-16 09:38:50.115000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-093839,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
49a9db7128324c2887630380355e329f,Logistic (linear)-baseline-20250816-090857,2025-08-16 09:08:57.483000+00:00,2025-08-16 09:09:07.658000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-090857,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
d68c32d3904d4869836fc6d28239853f,Logistic (linear)-baseline-20250816-080649,2025-08-16 08:06:49.334000+00:00,2025-08-16 08:06:58.431000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-080649,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
0c6daadda3c1448080bb2eaa5b530b99,Logistic (linear)-baseline-20250816-075024,2025-08-16 07:50:24.792000+00:00,2025-08-16 07:50:35.231000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-075024,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
92dedbc65bff453abf48d71ceabe05ef,Logistic (linear)-baseline-20250816-074722,2025-08-16 07:47:22.041000+00:00,2025-08-16 07:47:32.148000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-074722,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
7cecc9f71c874c118b6cc2ece4e0bec0,Logistic (linear)-baseline-20250816-064611,2025-08-16 06:46:11.767000+00:00,2025-08-16 06:46:21.949000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-064611,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
2996134ceecb4953901e121cd04452b5,Logistic (linear)-baseline-20250816-062924,2025-08-16 06:29:24.218000+00:00,2025-08-16 06:29:33.660000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-062924,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
753a8f0edf944181ab4858773bcde238,Logistic (linear)-baseline-20250816-062756,2025-08-16 06:27:56.804000+00:00,2025-08-16 06:28:05.242000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-062756,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
63334be132844d558e0772ff58b9f5b2,Logistic (linear)-baseline-20250816-054044,2025-08-16 05:40:44.474000+00:00,2025-08-16 05:40:54.747000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-054044,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
00bb5c54ef974f3885ed08661140fa7a,Logistic (linear)-baseline-20250816-054008,2025-08-16 05:40:08.883000+00:00,2025-08-16 05:40:18.359000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-054008,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
51961cf16a75423da72ad13dd473a59c,Logistic (linear)-baseline-20250816-041231,2025-08-16 04:12:31.485000+00:00,2025-08-16 04:12:45.283000+00:00,FINISHED,,,,,2764,,8425,,,baseline,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4174220013839287,0.611285976960289,0.38980307163692646,0.38764464459662085,0.4157018813314038,,,0.3399433115733509,0.3361690755919087,0.37919826652221017,0.3165961560809623,0.3004866101507807,0.3886053412462908,,,0.584523662126153,0.5732541350946306,,,0.3951394355643545,,,,,0.4098556137177136,,LOCAL,Logistic (linear)-baseline-20250816-041231,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
